repo,url,status,notes
0ut0fcontrol/test_openff,https://github.com/0ut0fcontrol/test_openff,auto,
ACoraor/OpenMM-Tools,https://github.com/ACoraor/OpenMM-Tools,auto,
AIB001/PRISM,https://github.com/AIB001/PRISM,auto,
AaronXu9/CogliandBench,https://github.com/AaronXu9/CogliandBench,auto,
AaronXu9/PoseBench,https://github.com/AaronXu9/PoseBench,auto,
Acellera/aceff_examples,https://github.com/Acellera/aceff_examples,auto,
Acellera/moleculekit,https://github.com/Acellera/moleculekit,auto,
Adi0521/ProPredict,https://github.com/Adi0521/ProPredict,auto,
Ameki0/ResFF,https://github.com/Ameki0/ResFF,auto,
Animosius/computational-science,https://github.com/Animosius/computational-science,auto,
BalytskyiJaroslaw/RAPID-Net,https://github.com/BalytskyiJaroslaw/RAPID-Net,auto,
BastiaanvHoorn/Fenix,https://github.com/BastiaanvHoorn/Fenix,auto,
BeBerasategi/Transformazio-alkimikoak,https://github.com/BeBerasategi/Transformazio-alkimikoak,auto,
BenCree/Protein-ligand-openmm-workflow,https://github.com/BenCree/Protein-ligand-openmm-workflow,auto,
BenCree/mace_off_types,https://github.com/BenCree/mace_off_types,auto,
BenCree/nagl_torsion,https://github.com/BenCree/nagl_torsion,auto,
BioMedAI-UCSC/openmm_generate,https://github.com/BioMedAI-UCSC/openmm_generate,auto,
BioMolDynamics/DeepPurpose-MD-Discovery,https://github.com/BioMolDynamics/DeepPurpose-MD-Discovery,auto,
BioinfoMachineLearning/MULTICOM_ligand,https://github.com/BioinfoMachineLearning/MULTICOM_ligand,auto,
BioinfoMachineLearning/PoseBench,https://github.com/BioinfoMachineLearning/PoseBench,auto,
BlacksheepJane/SurfMaker,https://github.com/BlacksheepJane/SurfMaker,auto,
Boehringer-Ingelheim/TorsionProfiler,https://github.com/Boehringer-Ingelheim/TorsionProfiler,auto,
ByteDance-Seed/bamboo_mixer,https://github.com/ByteDance-Seed/bamboo_mixer,auto,
ByteDance-Seed/byteff2,https://github.com/ByteDance-Seed/byteff2,auto,
ByteTora/teachopencadd-zh,https://github.com/ByteTora/teachopencadd-zh,auto,
CAODH/SurfDock,https://github.com/CAODH/SurfDock,auto,
CCBatIIT/Bridgeport,https://github.com/CCBatIIT/Bridgeport,auto,
CCPBioSim/CCP5_Simulation_of_BioMolecules,https://github.com/CCPBioSim/CCP5_Simulation_of_BioMolecules,auto,
CCPBioSim/biosim-analysis-workshop,https://github.com/CCPBioSim/biosim-analysis-workshop,auto,
CataAI/PoseX,https://github.com/CataAI/PoseX,auto,
ChenSTeam/Computational_docker_protocol,https://github.com/ChenSTeam/Computational_docker_protocol,auto,
Dan-Burns/eidos,https://github.com/Dan-Burns/eidos,auto,
David-Araripe/qligfepv2-BenchmarkExperiments,https://github.com/David-Araripe/qligfepv2-BenchmarkExperiments,auto,
DavidDevoogdt/IMLCV,https://github.com/DavidDevoogdt/IMLCV,auto,
Delfictus/SOTA-Dev,https://github.com/Delfictus/SOTA-Dev,auto,
DeokhyeonYoon/Practice_for_DrugDiscovery,https://github.com/DeokhyeonYoon/Practice_for_DrugDiscovery,auto,
Desperadus/StructOpt,https://github.com/Desperadus/StructOpt,auto,
EinsiaLab/Frontier-Engineering,https://github.com/EinsiaLab/Frontier-Engineering,auto,
EricBoittier/JaxPycharmm,https://github.com/EricBoittier/JaxPycharmm,auto,
EricChen521/atm,https://github.com/EricChen521/atm,auto,
Ericwang6/easybfe,https://github.com/Ericwang6/easybfe,auto,
Exscientia/StableNetGuardOwl,https://github.com/Exscientia/StableNetGuardOwl,auto,
FasikuChristian/Christian_Data_analytics,https://github.com/FasikuChristian/Christian_Data_analytics,auto,
FoldingAtHome/covid-moonshot,https://github.com/FoldingAtHome/covid-moonshot,auto,
FrankLovelace/BraggSpect,https://github.com/FrankLovelace/BraggSpect,auto,
Frostday/Agent4Molecule,https://github.com/Frostday/Agent4Molecule,auto,
GJPvWesten/acmdd,https://github.com/GJPvWesten/acmdd,auto,
Gallicchio-Lab/AToM-OpenMM,https://github.com/Gallicchio-Lab/AToM-OpenMM,auto,
Gallicchio-Lab/sbdd-on-a-laptop,https://github.com/Gallicchio-Lab/sbdd-on-a-laptop,auto,
GilsonLabUCSD/pAPRika,https://github.com/GilsonLabUCSD/pAPRika,auto,
Girish09-work/Reinvent-Scoring,https://github.com/Girish09-work/Reinvent-Scoring,auto,
Grenzlinie/MatTools,https://github.com/Grenzlinie/MatTools,auto,
HBioquant/DiffBindFR,https://github.com/HBioquant/DiffBindFR,auto,
HaoLan-compchem/blog_03_12_2025,https://github.com/HaoLan-compchem/blog_03_12_2025,auto,
HaoLan-compchem/blog_16_03_2026,https://github.com/HaoLan-compchem/blog_16_03_2026,auto,
Hekstra-Lab/EF-X-crystal-MD,https://github.com/Hekstra-Lab/EF-X-crystal-MD,auto,
HiteSit/HTS_CompChem,https://github.com/HiteSit/HTS_CompChem,auto,
HiteSit/PyMol_Fitter,https://github.com/HiteSit/PyMol_Fitter,auto,
IAlibay/alchemiscale-utilities,https://github.com/IAlibay/alchemiscale-utilities,auto,
IAlibay/partial_charge_experiments,https://github.com/IAlibay/partial_charge_experiments,auto,
InternScience/ChemClaw,https://github.com/InternScience/ChemClaw,auto,
JHoeflich1/Co_optimization_refit,https://github.com/JHoeflich1/Co_optimization_refit,auto,
JHoeflich1/OpenFFLipid,https://github.com/JHoeflich1/OpenFFLipid,auto,
JHoeflich1/Shirts_2023,https://github.com/JHoeflich1/Shirts_2023,auto,
JMorado/SCALeJ,https://github.com/JMorado/SCALeJ,auto,
JacobCote/EasyMD,https://github.com/JacobCote/EasyMD,auto,
JelfsMaterialsGroup/stko,https://github.com/JelfsMaterialsGroup/stko,auto,
Jingbang-Chen/mixup-meta-protein-simulators,https://github.com/Jingbang-Chen/mixup-meta-protein-simulators,auto,
JoeVonDahab/new_md,https://github.com/JoeVonDahab/new_md,auto,
KexinZhangResearch/PhysDock,https://github.com/KexinZhangResearch/PhysDock,auto,
Laxman44/infotube,https://github.com/Laxman44/infotube,auto,
LeifSeute/grappa-data-creation,https://github.com/LeifSeute/grappa-data-creation,auto,
LindeSchoenmaker/IMERGE-FEP,https://github.com/LindeSchoenmaker/IMERGE-FEP,auto,
LindeSchoenmaker/rhfe_gromacs,https://github.com/LindeSchoenmaker/rhfe_gromacs,auto,
MMLabCodes/data-driven-representative-models-of-biobased-complex-fluids,https://github.com/MMLabCodes/data-driven-representative-models-of-biobased-complex-fluids,auto,
MSEP-one/msep.one,https://github.com/MSEP-one/msep.one,auto,
Martin-Floor/prepare_proteins,https://github.com/Martin-Floor/prepare_proteins,auto,
MaterSim/HTOCSP,https://github.com/MaterSim/HTOCSP,auto,
MaterSim/pyocse,https://github.com/MaterSim/pyocse,auto,
MauriceKarrenbrock/HPC_Drug,https://github.com/MauriceKarrenbrock/HPC_Drug,auto,
Micaet/Molecular-Modeling-in-Drug-Discovery,https://github.com/Micaet/Molecular-Modeling-in-Drug-Discovery,auto,
Mika-Le/PPIP5K2_Pipeline_Master_Thesis,https://github.com/Mika-Le/PPIP5K2_Pipeline_Master_Thesis,auto,
MobleyLab/ConformerDependentCharges,https://github.com/MobleyLab/ConformerDependentCharges,auto,
MobleyLab/SeparatedTopologies,https://github.com/MobleyLab/SeparatedTopologies,auto,
MobleyLab/drug-computing,https://github.com/MobleyLab/drug-computing,auto,
MobleyLab/fitting-exp,https://github.com/MobleyLab/fitting-exp,auto,
MobleyLab/qm-theory-benchmark,https://github.com/MobleyLab/qm-theory-benchmark,auto,
MobleyLab/slow-rotations,https://github.com/MobleyLab/slow-rotations,auto,
MobleyLab/wbointerpolation,https://github.com/MobleyLab/wbointerpolation,auto,
MolSSI/QCEngine,https://github.com/MolSSI/QCEngine,auto,
MolSSI/mmic_openff,https://github.com/MolSSI/mmic_openff,auto,
MolecularAI/maize-contrib,https://github.com/MolecularAI/maize-contrib,auto,
MolecularAI/reinforcement-learning-active-learning,https://github.com/MolecularAI/reinforcement-learning-active-learning,auto,
Navantock/SE3Set,https://github.com/Navantock/SE3Set,auto,
NeoBinder/NeoDynamics,https://github.com/NeoBinder/NeoDynamics,auto,
NeuroAI-PNU/Drug_Discovery,https://github.com/NeuroAI-PNU/Drug_Discovery,auto,
NeuroAI-PNU/MolecularDynamics,https://github.com/NeuroAI-PNU/MolecularDynamics,auto,
NeuroAI-PNU/openmm-tutorial,https://github.com/NeuroAI-PNU/openmm-tutorial,auto,
Nithishwer/abflow,https://github.com/Nithishwer/abflow,auto,
OdinZhang/AI-Docking-Evaluation,https://github.com/OdinZhang/AI-Docking-Evaluation,auto,
Open-Catalyst-Project/om-data,https://github.com/Open-Catalyst-Project/om-data,auto,
OpenBioSim/biosimspace,https://github.com/OpenBioSim/biosimspace,auto,
OpenDrugDiscovery/openQMComputations,https://github.com/OpenDrugDiscovery/openQMComputations,auto,
OpenDrugDiscovery/openfractal-client,https://github.com/OpenDrugDiscovery/openfractal-client,auto,
OpenFreeEnergy/ExampleNotebooks,https://github.com/OpenFreeEnergy/ExampleNotebooks,auto,
OpenFreeEnergy/IndustryBenchmarks2024,https://github.com/OpenFreeEnergy/IndustryBenchmarks2024,auto,
OpenFreeEnergy/feflow,https://github.com/OpenFreeEnergy/feflow,auto,
OpenFreeEnergy/gufe,https://github.com/OpenFreeEnergy/gufe,auto,
OpenFreeEnergy/kartograf,https://github.com/OpenFreeEnergy/kartograf,auto,
OpenFreeEnergy/konnektor,https://github.com/OpenFreeEnergy/konnektor,auto,
OpenFreeEnergy/openfe,https://github.com/OpenFreeEnergy/openfe,auto,
OpenFreeEnergy/openfe-benchmarks,https://github.com/OpenFreeEnergy/openfe-benchmarks,auto,
OpenFreeEnergy/openfe-gromacs,https://github.com/OpenFreeEnergy/openfe-gromacs,auto,
OpenFreeEnergy/openfe_protocol_utils,https://github.com/OpenFreeEnergy/openfe_protocol_utils,auto,
OpenFreeEnergy/openfe_skunkworks,https://github.com/OpenFreeEnergy/openfe_skunkworks,auto,
OpenFreeEnergy/pontibus,https://github.com/OpenFreeEnergy/pontibus,auto,
PEFrankel/OpenFF-Bilayer,https://github.com/PEFrankel/OpenFF-Bilayer,auto,
PooleChem/Pyrite,https://github.com/PooleChem/Pyrite,auto,
Popov-Lab-UNC/mlimplicitsolvent-RAW,https://github.com/Popov-Lab-UNC/mlimplicitsolvent-RAW,auto,
Psivant/femto,https://github.com/Psivant/femto,auto,
QCMM/ffparaim,https://github.com/QCMM/ffparaim,auto,
QuaidAlchemy/quaid,https://github.com/QuaidAlchemy/quaid,auto,
Quantum-for-Life/fep,https://github.com/Quantum-for-Life/fep,auto,
Quantum-for-Life/openmmwrap,https://github.com/Quantum-for-Life/openmmwrap,auto,
RagnarB83/ash,https://github.com/RagnarB83/ash,auto,
RokasEl/DiastereomericResolutions,https://github.com/RokasEl/DiastereomericResolutions,auto,
SAKETH11111/MoML-CA,https://github.com/SAKETH11111/MoML-CA,auto,
SAMPEL-Group/solvent-inclusive-mlmm,https://github.com/SAMPEL-Group/solvent-inclusive-mlmm,auto,
SHervoe-Hansen/SI-Cavity-Formation,https://github.com/SHervoe-Hansen/SI-Cavity-Formation,auto,
SII-ZhangHui/MetalloDock,https://github.com/SII-ZhangHui/MetalloDock,auto,
SabariKumar/Spring2026_MLForChemicalSystems,https://github.com/SabariKumar/Spring2026_MLForChemicalSystems,auto,
Sadhvini26/CrystalGen,https://github.com/Sadhvini26/CrystalGen,auto,
SimonBoothroyd/absolv,https://github.com/SimonBoothroyd/absolv,auto,
SimonBoothroyd/befit,https://github.com/SimonBoothroyd/befit,auto,
SimonBoothroyd/binary-mixture-publication,https://github.com/SimonBoothroyd/binary-mixture-publication,auto,
SimonBoothroyd/descent-ff,https://github.com/SimonBoothroyd/descent-ff,auto,
SimonBoothroyd/gnn-charge-models,https://github.com/SimonBoothroyd/gnn-charge-models,auto,
SimonBoothroyd/molesp,https://github.com/SimonBoothroyd/molesp,auto,
SimonBoothroyd/nagl,https://github.com/SimonBoothroyd/nagl,auto,
SimonBoothroyd/nonbonded,https://github.com/SimonBoothroyd/nonbonded,auto,
SimonBoothroyd/tico,https://github.com/SimonBoothroyd/tico,auto,
SimonCrouzet/BindingMetrics,https://github.com/SimonCrouzet/BindingMetrics,auto,
Siri-chandanareddy21/Crystal,https://github.com/Siri-chandanareddy21/Crystal,auto,
SouravJoy/SOURAV-SHUKLA,https://github.com/SouravJoy/SOURAV-SHUKLA,auto,
SusannaDiV/shapesynth,https://github.com/SusannaDiV/shapesynth,auto,
SweeneyAaron/ChemEM,https://github.com/SweeneyAaron/ChemEM,auto,
THGLab/HiQBind,https://github.com/THGLab/HiQBind,auto,
Tenzo-0/SBProbMol3,https://github.com/Tenzo-0/SBProbMol3,auto,
TheHopeSharedFoundation/molecular-dynamics-tools,https://github.com/TheHopeSharedFoundation/molecular-dynamics-tools,auto,
TristanSJones/armadillo,https://github.com/TristanSJones/armadillo,auto,
UCL-CCS/TIES,https://github.com/UCL-CCS/TIES,auto,
UR-Free/OptimizePose,https://github.com/UR-Free/OptimizePose,auto,
VasilijEpishkin/chemnext,https://github.com/VasilijEpishkin/chemnext,auto,
WangXinyan940/rna-ligand-rest2,https://github.com/WangXinyan940/rna-ligand-rest2,auto,
XiangruiLi-Ray/enhanced_sampling_examples,https://github.com/XiangruiLi-Ray/enhanced_sampling_examples,auto,
Xinheng-He/DeepGlycanDock,https://github.com/Xinheng-He/DeepGlycanDock,auto,
XtalPi-XFF/2023_XFF_paper,https://github.com/XtalPi-XFF/2023_XFF_paper,auto,
Yoik/MD,https://github.com/Yoik/MD,auto,
Yoshanuikabundi/openff-binder,https://github.com/Yoshanuikabundi/openff-binder,auto,
Yoshanuikabundi/openff-pdbscan,https://github.com/Yoshanuikabundi/openff-pdbscan,auto,
aai-research-lab/FastMDSimulation,https://github.com/aai-research-lab/FastMDSimulation,auto,
abdulahadabro/Computer-aided-drug-discovery-Kit,https://github.com/abdulahadabro/Computer-aided-drug-discovery-Kit,auto,
adamlaho/AMLP,https://github.com/adamlaho/AMLP,auto,
aiscihub/valleyfeverresearch,https://github.com/aiscihub/valleyfeverresearch,auto,
ajfriedman22/PTP1B,https://github.com/ajfriedman22/PTP1B,auto,
ajfriedman22/SM_ConfGen,https://github.com/ajfriedman22/SM_ConfGen,auto,
ale94mleon/BindFlow,https://github.com/ale94mleon/BindFlow,auto,
ale94mleon/Palmiche,https://github.com/ale94mleon/Palmiche,auto,
ale94mleon/TOFF,https://github.com/ale94mleon/TOFF,auto,
alex-hh/in-silico-pgdh,https://github.com/alex-hh/in-silico-pgdh,auto,
alexisiddiqui/JAX-ENT,https://github.com/alexisiddiqui/JAX-ENT,auto,
amcisaac/geom_dash,https://github.com/amcisaac/geom_dash,auto,
amritashah/COBB-2035-Modern-Methods-in-Structure-Based-Drug-Discovery,https://github.com/amritashah/COBB-2035-Modern-Methods-in-Structure-Based-Drug-Discovery,auto,
amruthaB-Git/Teach-Open-Cadd_PAK1,https://github.com/amruthaB-Git/Teach-Open-Cadd_PAK1,auto,
amulyagarimella/fast-sequencing-AI-imputation,https://github.com/amulyagarimella/fast-sequencing-AI-imputation,auto,
anandojha/qmmmrebind,https://github.com/anandojha/qmmmrebind,auto,
andrewtarzia/topology_scrambler,https://github.com/andrewtarzia/topology_scrambler,auto,
arazthexd/molsberry,https://github.com/arazthexd/molsberry,auto,
architvasan/DrugScreeningPipeline,https://github.com/architvasan/DrugScreeningPipeline,auto,
architvasan/OpenMM_Tests_Sunspot,https://github.com/architvasan/OpenMM_Tests_Sunspot,auto,
architvasan/OpenMM_Workflow,https://github.com/architvasan/OpenMM_Workflow,auto,
architvasan/PeptideDesign_OMM,https://github.com/architvasan/PeptideDesign_OMM,auto,
architvasan/ProteinLigandMPI,https://github.com/architvasan/ProteinLigandMPI,auto,
architvasan/smallmolec_campaign,https://github.com/architvasan/smallmolec_campaign,auto,
asapdiscovery/asapdiscovery,https://github.com/asapdiscovery/asapdiscovery,auto,
atomCAD/atomCAD,https://github.com/atomCAD/atomCAD,auto,
axsk/ISOKANN.jl,https://github.com/axsk/ISOKANN.jl,auto,
azizsimx/Python-hub-crypto,https://github.com/azizsimx/Python-hub-crypto,auto,
babaid/nix-openmm-reaxff-env,https://github.com/babaid/nix-openmm-reaxff-env,auto,
barmoral/HW_openMM,https://github.com/barmoral/HW_openMM,auto,
barmoral/OpenMM_SPW,https://github.com/barmoral/OpenMM_SPW,auto,
barmoral/blanca-evaluator-cluster,https://github.com/barmoral/blanca-evaluator-cluster,auto,
barmoral/evaluator-SFEs,https://github.com/barmoral/evaluator-SFEs,auto,
barmoral/evaluator-ThermoML,https://github.com/barmoral/evaluator-ThermoML,auto,
barmoral/evaluator-blanca,https://github.com/barmoral/evaluator-blanca,auto,
barmoral/osmotic_calculations,https://github.com/barmoral/osmotic_calculations,auto,
bayer-science-for-a-better-life/abfe-benchmark,https://github.com/bayer-science-for-a-better-life/abfe-benchmark,auto,
ben-shor/DockFormer,https://github.com/ben-shor/DockFormer,auto,
benjfdup/pyclops,https://github.com/benjfdup/pyclops,auto,
bharath-raghavan/alchemist-nn,https://github.com/bharath-raghavan/alchemist-nn,auto,
bigginlab/ABFE_workflow,https://github.com/bigginlab/ABFE_workflow,auto,
biochemi/J_books,https://github.com/biochemi/J_books,auto,
bismuthadams1/ActiveLearningSandbox,https://github.com/bismuthadams1/ActiveLearningSandbox,auto,
bismuthadams1/ChargeAPI,https://github.com/bismuthadams1/ChargeAPI,auto,
bismuthadams1/ChargeCraft,https://github.com/bismuthadams1/ChargeCraft,auto,
bismuthadams1/advanced_esp_vis,https://github.com/bismuthadams1/advanced_esp_vis,auto,
bismuthadams1/charge_paper,https://github.com/bismuthadams1/charge_paper,auto,
blaso00/OpenFFGen,https://github.com/blaso00/OpenFFGen,auto,
bytedance/byteff,https://github.com/bytedance/byteff,auto,
cadenroberts/nersc-distributed-molecular-simulation,https://github.com/cadenroberts/nersc-distributed-molecular-simulation,auto,
cap-jmk-real/openmm-mixtures,https://github.com/cap-jmk-real/openmm-mixtures,auto,
carltonbiotec/Autodock_Results_sorter,https://github.com/carltonbiotec/Autodock_Results_sorter,auto,
ccdc-opensource/csd-md,https://github.com/ccdc-opensource/csd-md,auto,
chdominguez/easymd-horus,https://github.com/chdominguez/easymd-horus,auto,
chinge55/openmm_blog,https://github.com/chinge55/openmm_blog,auto,
chiyanglin-AStar/science_coding,https://github.com/chiyanglin-AStar/science_coding,auto,
choderalab/charge-datasets,https://github.com/choderalab/charge-datasets,auto,
choderalab/create-rna-nucleoside-dataset,https://github.com/choderalab/create-rna-nucleoside-dataset,auto,
choderalab/drugforge,https://github.com/choderalab/drugforge,auto,
choderalab/espaloma,https://github.com/choderalab/espaloma,auto,
choderalab/espaloma-charge,https://github.com/choderalab/espaloma-charge,auto,
choderalab/espalomax,https://github.com/choderalab/espalomax,auto,
choderalab/espfit,https://github.com/choderalab/espfit,auto,
choderalab/espfit-experiment,https://github.com/choderalab/espfit-experiment,auto,
choderalab/fah-xchem,https://github.com/choderalab/fah-xchem,auto,
choderalab/fah_prep,https://github.com/choderalab/fah_prep,auto,
choderalab/fragment-fold,https://github.com/choderalab/fragment-fold,auto,
choderalab/geometry-benchmark-espaloma,https://github.com/choderalab/geometry-benchmark-espaloma,auto,
choderalab/pale,https://github.com/choderalab/pale,auto,
choderalab/perses,https://github.com/choderalab/perses,auto,
choderalab/pl-benchmark-espaloma-experiment,https://github.com/choderalab/pl-benchmark-espaloma-experiment,auto,
choderalab/refit-espaloma,https://github.com/choderalab/refit-espaloma,auto,
choderalab/rna-espaloma,https://github.com/choderalab/rna-espaloma,auto,
choderalab/vanilla-espaloma-experiment,https://github.com/choderalab/vanilla-espaloma-experiment,auto,
cjacquemard/AutoAtomNN,https://github.com/cjacquemard/AutoAtomNN,auto,
cmelab/forcefields,https://github.com/cmelab/forcefields,auto,
cmelab/pl-validation,https://github.com/cmelab/pl-validation,auto,
colbyford/Influenza_A_2.3.4.4b_Analyses,https://github.com/colbyford/Influenza_A_2.3.4.4b_Analyses,auto,
cole-group/FEgrow,https://github.com/cole-group/FEgrow,auto,
cole-group/QUBE-SOMD-paper,https://github.com/cole-group/QUBE-SOMD-paper,auto,
cole-group/coding-retreat2022,https://github.com/cole-group/coding-retreat2022,auto,
cole-group/presto-benchmarking,https://github.com/cole-group/presto-benchmarking,auto,
compsciencelab/ATM_benchmark,https://github.com/compsciencelab/ATM_benchmark,auto,
conda-forge/de-forcefields-feedstock,https://github.com/conda-forge/de-forcefields-feedstock,auto,
conda-forge/openff-amber-ff-ports-feedstock,https://github.com/conda-forge/openff-amber-ff-ports-feedstock,auto,
conda-forge/openff-forcefields-feedstock,https://github.com/conda-forge/openff-forcefields-feedstock,auto,
conda-forge/openff-fragmenter-feedstock,https://github.com/conda-forge/openff-fragmenter-feedstock,auto,
conda-forge/openff-interchange-feedstock,https://github.com/conda-forge/openff-interchange-feedstock,auto,
conda-forge/openff-nagl-feedstock,https://github.com/conda-forge/openff-nagl-feedstock,auto,
conda-forge/openff-packmol-feedstock,https://github.com/conda-forge/openff-packmol-feedstock,auto,
conda-forge/openff-toolkit-feedstock,https://github.com/conda-forge/openff-toolkit-feedstock,auto,
conda-forge/openmmforcefields-feedstock,https://github.com/conda-forge/openmmforcefields-feedstock,auto,
connorblake1/CHEM313,https://github.com/connorblake1/CHEM313,auto,
connordavel/3d_equivalence_testing_final,https://github.com/connordavel/3d_equivalence_testing_final,auto,
connordavel/ELF_selection_tests,https://github.com/connordavel/ELF_selection_tests,auto,
connordavel/Minimum-Polymer-Tests,https://github.com/connordavel/Minimum-Polymer-Tests,auto,
connordavel/ambertools_am1_investigations,https://github.com/connordavel/ambertools_am1_investigations,auto,
connordavel/openff_polymer_testing,https://github.com/connordavel/openff_polymer_testing,auto,
coreytaylorcompchem/the_kitbag,https://github.com/coreytaylorcompchem/the_kitbag,auto,
cz2014/MatClaw,https://github.com/cz2014/MatClaw,auto,
czodrowskilab/5minfame,https://github.com/czodrowskilab/5minfame,auto,
czwiessler/sq-llm-docstring-gen-kt,https://github.com/czwiessler/sq-llm-docstring-gen-kt,auto,
darvincode/Thesis_Files,https://github.com/darvincode/Thesis_Files,auto,
davide-grheco/gbsa-pipeline,https://github.com/davide-grheco/gbsa-pipeline,auto,
deepsatflow/PDC,https://github.com/deepsatflow/PDC,auto,
degrado-lab/Ribbon-Containers,https://github.com/degrado-lab/Ribbon-Containers,auto,
degrado-lab/easyMD,https://github.com/degrado-lab/easyMD,auto,
desenyon/alcas-a1,https://github.com/desenyon/alcas-a1,auto,
dhakxls/ovm-pk,https://github.com/dhakxls/ovm-pk,auto,
dkoes/md-scripts,https://github.com/dkoes/md-scripts,auto,
dnauminator/comp-chem,https://github.com/dnauminator/comp-chem,auto,
dominicp6/mlmd,https://github.com/dominicp6/mlmd,auto,
donatiluca/MoKiTo,https://github.com/donatiluca/MoKiTo,auto,
drorlab/GLOW_IVES,https://github.com/drorlab/GLOW_IVES,auto,
dsuvlu/enantiomers,https://github.com/dsuvlu/enantiomers,auto,
elvispolimi/forcefield-condensation,https://github.com/elvispolimi/forcefield-condensation,auto,
eneskelestemur/MDSimulation,https://github.com/eneskelestemur/MDSimulation,auto,
essex-lab/grand-lig,https://github.com/essex-lab/grand-lig,auto,
essex-lab/grandlig-paper,https://github.com/essex-lab/grandlig-paper,auto,
evidencebp/pylint-intervention,https://github.com/evidencebp/pylint-intervention,auto,
fbrotzakis/Molecular_Dynamics_openmm,https://github.com/fbrotzakis/Molecular_Dynamics_openmm,auto,
fengshikun/SliDe,https://github.com/fengshikun/SliDe,auto,
ferreira68/STICkit,https://github.com/ferreira68/STICkit,auto,
fjclark/contorsion,https://github.com/fjclark/contorsion,auto,
fjclark/des-lj-fitting,https://github.com/fjclark/des-lj-fitting,auto,
fjclark/descent-workflow,https://github.com/fjclark/descent-workflow,auto,
fjclark/mace-omol-interaction-energies,https://github.com/fjclark/mace-omol-interaction-energies,auto,
fjclark/openff-smarts-matching-example,https://github.com/fjclark/openff-smarts-matching-example,auto,
forlilab/Meeko,https://github.com/forlilab/Meeko,auto,
forlilab/cosolvkit,https://github.com/forlilab/cosolvkit,auto,
forlilab/molscrub,https://github.com/forlilab/molscrub,auto,
fourmodern/toc_tutorial_colab,https://github.com/fourmodern/toc_tutorial_colab,auto,
francescopatane96/Computer_aided_drug_discovery_kit,https://github.com/francescopatane96/Computer_aided_drug_discovery_kit,auto,
fzlsfrv/7qrz_simulation,https://github.com/fzlsfrv/7qrz_simulation,auto,
fzlsfrv/Mor_simulation_,https://github.com/fzlsfrv/Mor_simulation_,auto,
gosldorf/Prod_Interchange,https://github.com/gosldorf/Prod_Interchange,auto,
graeter-group/grappa,https://github.com/graeter-group/grappa,auto,
greener-group/garnet,https://github.com/greener-group/garnet,auto,
